NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,ANCIENNITE,TARGET,PREDICTION
0,1,1,0,2,171000.0,675000.0,34420.5,0.6763418249701024,0.3441550073724169,27.0,3.0,0,0.078324504
0,0,0,0,0,94500.0,647046.0,19048.5,0.7243667528425649,0.3201633668633456,57.0,1.0,0,0.046593253
0,1,1,0,0,225000.0,490536.0,22864.5,0.2173473446482071,0.4812493411434029,29.0,5.0,0,0.117490195
0,1,1,0,0,135000.0,305640.0,29902.5,0.4576314184074018,0.7016957740576931,59.0,12.0,0,0.031961024
0,0,0,1,0,292500.0,1345500.0,37129.5,0.6794264216845657,0.4329616670974407,65.0,5.0,0,0.026758917
0,0,0,1,0,135000.0,254700.0,16713.0,0.683910570632371,0.4014074137749511,28.0,2.0,0,0.05239346
0,0,0,1,1,90000.0,157500.0,17091.0,0.5033749068608014,0.5954562029091491,25.0,3.0,0,0.047998313
0,0,0,0,1,180000.0,450000.0,17095.5,0.4423324201290091,0.4902575124990026,33.0,12.0,0,0.04323734
0,0,0,0,0,90000.0,314100.0,18981.0,0.6049256956716039,0.5298898341969072,32.0,7.0,0,0.059882253
0,1,0,0,2,270000.0,1227901.5,48694.5,0.5752570371249129,0.6848276586890367,33.0,8.0,0,0.018895319
0,0,0,1,0,225000.0,1363500.0,41337.0,0.6730541814330537,0.6925590674998008,58.0,6.0,0,0.024433147
0,1,0,0,1,270000.0,1800000.0,71518.5,0.631080899245521,0.511891801533151,32.0,4.0,0,0.01562443
0,1,1,0,2,450000.0,592560.0,31153.5,0.7129385569056779,0.0005272652387098,36.0,3.0,0,0.15988997
0,0,0,0,0,202500.0,1327500.0,36504.0,0.7018043210254361,0.6894791426446275,38.0,19.0,0,0.023671161
0,1,1,0,2,360000.0,381528.0,22032.0,0.6517134411444387,0.8327850252992314,47.0,19.0,0,0.010835357
0,0,1,1,1,202500.0,490495.5,27517.5,0.3726877845934161,0.8061492814355136,32.0,7.0,0,0.024803275
0,1,0,1,1,90000.0,269550.0,21739.5,0.6764184105104509,0.3280631605201915,46.0,5.0,0,0.15728779
0,0,0,1,0,99000.0,66222.0,7987.5,0.4655223058673681,0.0995036835288706,30.0,2.0,0,0.14969744
0,0,0,1,0,157500.0,339948.0,27387.0,0.6551748821756478,0.5954562029091491,43.0,7.0,0,0.036632165
1,0,1,1,1,85500.0,247500.0,12375.0,0.7010395096802599,0.746300213050371,31.0,9.0,0,0.006104267
1,1,0,0,0,191250.0,135000.0,6750.0,0.6093851726235933,0.4830501881366946,33.0,3.0,0,0.035006803
0,0,0,1,1,90000.0,675000.0,21906.0,0.483148362526819,0.4543210601605785,39.0,6.0,1,0.06591511
0,1,1,1,1,166500.0,1125000.0,33025.5,0.7018958397196255,0.3154721549257734,37.0,17.0,0,0.06626775
0,1,0,1,0,427500.0,1181016.0,41971.5,0.653087083529007,0.646329897706246,39.0,2.0,0,0.04040234
0,0,1,1,0,180000.0,675000.0,32472.0,0.5965496988878408,0.3376727217405312,28.0,8.0,0,0.059762537
0,0,1,1,0,112500.0,207306.0,10984.5,0.3901968695075155,0.4436153084085652,36.0,7.0,1,0.11019628
0,0,0,1,1,180000.0,500211.0,49603.5,0.7852404405610008,0.6722428897082422,52.0,1.0,0,0.006255077
0,0,1,1,0,202500.0,485640.0,41674.5,0.7506146553881062,0.5971924268337128,44.0,9.0,0,0.017249428
0,0,1,1,2,81000.0,651600.0,27738.0,0.4429960060420741,0.5531646987710016,31.0,3.0,0,0.091749355
0,0,0,1,0,202500.0,970380.0,28503.0,0.6560241241239666,0.6690566947824041,56.0,5.0,0,0.034145296
0,0,0,1,1,90000.0,167076.0,11880.0,0.6018486124230807,0.6971469077844458,35.0,3.0,0,0.049455557
0,1,0,1,1,135000.0,123637.5,8923.5,0.3576988649216302,0.5531646987710016,34.0,1.0,0,0.15103638
0,0,1,1,1,202500.0,855000.0,38637.0,0.6080570278577571,0.5832379256761245,31.0,7.0,0,0.02954151
0,0,0,0,0,135000.0,1971072.0,68512.5,0.3588501985361047,0.7062051096536562,37.0,10.0,0,0.069356
0,0,1,1,0,450000.0,675000.0,53460.0,0.6685633613606587,0.470456116119975,45.0,11.0,0,0.038927484
0,1,1,1,0,117000.0,521280.0,27423.0,0.5798667372204196,0.3217352821966848,48.0,5.0,0,0.17944121
0,1,1,1,0,270000.0,509400.0,37197.0,0.4976019347562745,0.2896112383820055,24.0,2.0,0,0.074140504
0,0,0,0,0,135000.0,1223010.0,47983.5,0.5986583828980028,0.6722428897082422,28.0,1.0,0,0.036402598
1,1,1,1,0,112500.0,270000.0,13500.0,0.6497154341154079,0.7662336700704004,47.0,8.0,0,0.031249054
0,0,0,1,0,81000.0,121500.0,8586.0,0.2653117484731741,0.1895952597360396,55.0,11.0,0,0.333501
0,1,1,0,1,225000.0,792346.5,42345.0,0.3233934640885949,0.4596904504249018,39.0,2.0,0,0.16722588
0,0,0,0,2,225000.0,609183.0,17941.5,0.3484885491573957,0.7001838506835805,36.0,1.0,0,0.06637514
0,0,1,0,1,112500.0,539100.0,27652.5,0.7344652184081242,0.6545292802242897,44.0,0.0,0,0.022950344
0,0,0,1,0,112500.0,123637.5,10039.5,0.0402350118556141,0.2807895743848605,34.0,5.0,0,0.27124235
0,1,1,0,0,81000.0,454500.0,25375.5,0.5962022892778358,0.7544061731797895,36.0,3.0,0,0.04438107
0,0,0,0,0,49500.0,239850.0,22770.0,0.6821351782293961,0.7490217048463391,54.0,5.0,0,0.03216282
1,0,0,0,0,90000.0,270000.0,13500.0,0.6075983150993742,0.4525335592581747,43.0,3.0,0,0.13571166
0,1,1,1,0,225000.0,219042.0,26122.5,0.5935672870197201,0.4489622731076524,48.0,6.0,0,0.04436659
0,0,0,0,1,112500.0,450000.0,21109.5,0.3334296603342109,0.1309471529360181,25.0,3.0,0,0.2845449
0,0,1,1,0,256500.0,539100.0,29245.5,0.4608245669877022,0.7801436381572275,45.0,2.0,0,0.05066806
0,0,0,0,2,90000.0,225000.0,8698.5,0.7158476088456638,0.4848514754962666,30.0,1.0,0,0.022135051
1,1,1,1,0,292500.0,270000.0,13500.0,0.15043348286487,0.7898803468924867,47.0,16.0,0,0.026367567
0,0,0,1,2,121500.0,247275.0,22810.5,0.3375246128308824,0.6041125998015721,34.0,6.0,0,0.0804712
1,0,0,1,2,121500.0,270000.0,13500.0,0.7416727722243406,0.6109913280868294,36.0,6.0,0,0.007927764
0,0,0,1,0,157500.0,835605.0,24561.0,0.1406917020111679,0.1510075350878296,40.0,8.0,1,0.20079207
1,0,1,1,0,112500.0,270000.0,13500.0,0.0092554158088237,0.1301285429480269,24.0,2.0,0,0.5621588
1,0,0,1,0,180000.0,270000.0,13500.0,0.751861067477213,0.633031641417419,24.0,2.0,0,0.007314956
0,0,1,1,0,225000.0,1327500.0,35019.0,0.6733861234340149,0.2778856891082046,43.0,4.0,0,0.033674635
0,0,0,0,0,157500.0,900000.0,26446.5,0.6266253001788253,0.6109913280868294,57.0,4.0,0,0.029632617
1,0,0,1,0,121500.0,270000.0,13500.0,0.1072151664142858,0.4170996682522097,29.0,8.0,0,0.13223729
0,1,0,1,0,353250.0,218938.5,23706.0,0.5325330866371967,0.5919766183185521,34.0,4.0,0,0.029260833
0,0,0,1,2,135000.0,234324.0,26568.0,0.1924043839392553,0.7366226976503176,32.0,0.0,0,0.031204937
0,0,0,1,1,90000.0,168102.0,16753.5,0.5156867240683741,0.7121551551910698,32.0,10.0,0,0.017924419
0,0,0,1,0,90000.0,124722.0,13360.5,0.6049413740034699,0.5762088360175724,32.0,5.0,0,0.030260406
0,1,1,1,1,180000.0,1078200.0,31653.0,0.5981906829708721,0.7862666146611379,46.0,12.0,0,0.041190047
0,1,1,1,0,171000.0,286704.0,15682.5,0.6570547107929785,0.5262949398096192,43.0,5.0,0,0.052340247
0,0,0,1,0,135000.0,343800.0,16852.5,0.5103820258253672,0.4066174366275036,48.0,3.0,0,0.094671816
0,0,0,1,0,292500.0,462694.5,31050.0,0.7747575676615074,0.5262949398096192,58.0,38.0,0,0.005905241
0,0,0,1,0,72000.0,675000.0,19737.0,0.6479067374633358,0.6610235391308081,53.0,19.0,0,0.026619263
0,1,1,1,0,90000.0,247275.0,21280.5,0.1367158471124236,0.5779691187553125,36.0,1.0,1,0.1698078
0,0,1,1,1,76500.0,382500.0,16978.5,0.7005672391969321,0.5814837058057234,40.0,4.0,0,0.031039959
0,0,0,1,0,90000.0,1024290.0,33043.5,0.5341277677925393,0.6925590674998008,54.0,4.0,0,0.042006448
0,0,0,0,1,90000.0,127350.0,12532.5,0.6809058707637862,0.7583930617144343,41.0,15.0,0,0.0115066795
0,0,0,0,0,67500.0,67500.0,6916.5,0.4522252680643519,0.5762088360175724,43.0,24.0,0,0.015484073
0,0,0,1,1,180000.0,679500.0,19998.0,0.5238031409980742,0.6212263380626669,30.0,9.0,0,0.030823007
0,1,1,0,1,54000.0,348264.0,22387.5,0.4280947957316425,0.2650494299443805,25.0,0.0,0,0.17083116
0,1,1,1,0,306000.0,358443.0,17563.5,0.7323573898658188,0.1929422277169508,32.0,1.0,0,0.112426974
0,1,1,0,1,117000.0,900000.0,26446.5,0.5691119335291588,0.2471909382666521,32.0,1.0,0,0.124371365
0,0,0,1,0,135000.0,1113840.0,47322.0,0.2527846572567085,0.6347055309763198,51.0,1.0,0,0.07650868
0,1,1,0,0,121500.0,1236816.0,36288.0,0.7140471626419805,0.4884551844437485,40.0,14.0,0,0.034241006
0,0,0,1,2,180000.0,1540588.5,42493.5,0.7034491813048993,0.7001838506835805,38.0,13.0,0,0.024638504
0,0,1,1,0,135000.0,254700.0,27558.0,0.6357067157401846,0.2881295999178507,53.0,4.0,0,0.045690544
0,1,0,1,0,135000.0,389844.0,21276.0,0.2208266753526782,0.434733248750173,30.0,5.0,0,0.24691567
0,1,0,1,0,247500.0,61128.0,6174.0,0.7234664335961999,0.7530673920730478,52.0,18.0,0,0.021533495
0,0,0,1,1,225000.0,149256.0,15799.5,0.4768497440076378,0.2955826421513093,47.0,14.0,0,0.032541666
0,0,0,1,1,180000.0,900000.0,46084.5,0.7191011582682301,0.5656079814115492,44.0,4.0,0,0.045398556
0,0,0,1,0,90000.0,277969.5,18706.5,0.0078829913722366,0.5316861425197883,25.0,2.0,0,0.12767306
1,0,0,1,0,112500.0,270000.0,13500.0,0.5927176608092793,0.7091891096653581,35.0,9.0,0,0.015477773
0,1,1,0,0,450000.0,1575000.0,43312.5,0.7160121590877573,0.6940926425266661,41.0,2.0,0,0.00389547
1,0,0,1,1,112500.0,292500.0,14625.0,0.4806969399553466,0.5726825047161584,42.0,4.0,0,0.04136612
0,0,0,0,0,225000.0,742500.0,70497.0,0.6470831944510387,0.2692857999073816,26.0,3.0,0,0.008181496
0,1,1,1,0,202500.0,495000.0,15007.5,0.6894901824751823,0.3656165070113335,38.0,1.0,0,0.06407077
0,1,0,1,0,135000.0,284400.0,10345.5,0.4168481866281095,0.4830501881366946,57.0,3.0,0,0.08237588
0,0,0,1,0,112500.0,167895.0,18081.0,0.306594138042816,0.6212263380626669,22.0,3.0,0,0.071191214
0,0,0,1,0,247500.0,333000.0,17131.5,0.3625665827877108,0.3409064264152384,52.0,8.0,0,0.16306058
0,0,0,0,1,112500.0,604152.0,22518.0,0.3426038405356744,0.1198779608955348,48.0,1.0,1,0.17753825
0,0,0,0,0,90000.0,239850.0,27189.0,0.6000918894424906,0.1556893746835917,32.0,5.0,0,0.12484574
0,0,1,1,0,180000.0,646920.0,18670.5,0.7291952432313181,0.6363761710860439,57.0,8.0,0,0.018755931
0,1,1,1,2,121500.0,545040.0,26640.0,0.4694962666477453,0.4188542886233217,36.0,7.0,0,0.18442863
1,0,0,0,0,90000.0,247500.0,12375.0,0.2908385066851533,0.5849900404894085,52.0,7.0,0,0.02394843
0,0,0,1,0,157500.0,299772.0,11430.0,0.1915258625230554,0.4101025731788671,49.0,9.0,1,0.16022934
1,0,0,1,2,90000.0,180000.0,9000.0,0.7085056735754955,0.7421816117614419,41.0,9.0,0,0.02920909
0,0,0,1,0,157500.0,536917.5,23778.0,0.2662633643134813,0.2866524828090694,60.0,1.0,0,0.11310289
0,1,0,1,2,180000.0,315000.0,17217.0,0.6484303531218797,0.1830351672178103,37.0,14.0,0,0.109850064
0,1,1,1,0,180000.0,543037.5,36418.5,0.6856947547942461,0.3842068130556564,45.0,6.0,0,0.13623329
0,0,0,1,0,126000.0,512410.5,40612.5,0.4378708246370575,0.6894791426446275,34.0,6.0,0,0.11900504
0,0,0,1,1,270000.0,1081179.0,45936.0,0.4382691685606411,0.6925590674998008,51.0,2.0,0,0.05701909
0,0,1,1,0,225000.0,540000.0,34510.5,0.5603612654031191,0.5495965024956946,47.0,29.0,0,0.014162077
1,0,1,1,0,225000.0,540000.0,27000.0,0.7501886947295879,0.6879328378491735,61.0,2.0,0,0.0027444726
0,1,1,0,0,81000.0,208512.0,21892.5,0.6042983857185367,0.8435435389318647,55.0,8.0,1,0.0076979967
0,0,0,1,2,90000.0,381528.0,22032.0,0.6829596229488702,0.4382813743111921,37.0,7.0,0,0.07743244
0,0,0,1,0,270000.0,1169532.0,42138.0,0.7294887794745972,0.158554899794863,56.0,3.0,0,0.05773934
0,1,1,1,0,180000.0,450000.0,23107.5,0.636152246685287,0.2580842039460289,26.0,2.0,0,0.117753096
0,1,0,1,2,180000.0,253737.0,20178.0,0.1559763698670098,0.2512394458905693,35.0,2.0,0,0.49390996
0,1,0,0,0,220500.0,630000.0,40261.5,0.5584964440078852,0.4794489811780563,31.0,2.0,0,0.12424935
0,0,0,1,0,90000.0,47970.0,5539.5,0.0914728579537916,0.3201633668633456,33.0,1.0,0,0.063870504
1,1,1,1,1,76500.0,180000.0,9000.0,0.4146385428322458,0.1309471529360181,40.0,1.0,1,0.25985608
0,0,0,0,0,81000.0,239850.0,23850.0,0.6671275143760301,0.5989262182569273,59.0,15.0,0,0.035147686
0,0,1,1,0,180000.0,781920.0,25969.5,0.5896047086435839,0.5154953751603267,46.0,27.0,0,0.012574903
0,0,0,1,0,202500.0,724500.0,21181.5,0.6377451274120066,0.7380196196295241,48.0,27.0,0,0.011714266
1,1,1,0,2,202500.0,675000.0,33750.0,0.5887048854270885,0.5100895276257282,29.0,4.0,0,0.02632492
0,0,0,0,0,135000.0,254700.0,23814.0,0.5461366069129755,0.475849908720221,60.0,1.0,0,0.022895845
0,0,1,1,0,67500.0,107820.0,8775.0,0.5902765387555975,0.4596904504249018,42.0,1.0,0,0.06480551
0,1,0,1,0,90000.0,450000.0,27193.5,0.3218976204895264,0.5585066276769286,26.0,3.0,0,0.16294292
0,0,0,1,0,121500.0,402048.0,20655.0,0.0656183849444946,0.5388627065779676,42.0,3.0,0,0.19871716
0,0,0,1,1,121500.0,299772.0,17338.5,0.6635731549396915,0.3077366963789207,37.0,10.0,0,0.09083759
0,0,0,1,0,112500.0,131922.0,8100.0,0.6573798524207403,0.5954562029091491,23.0,4.0,0,0.026799306
0,1,0,0,0,337500.0,942300.0,24984.0,0.5662353652181716,0.3910549766342248,53.0,7.0,0,0.1597366
0,1,0,1,1,225000.0,140166.0,12118.5,0.3974425642958029,0.6528965519806539,33.0,10.0,0,0.05700108
0,0,0,1,0,94500.0,269550.0,21294.0,0.6076817315726109,0.4956658291397297,40.0,3.0,0,0.13309617
0,1,0,0,2,202500.0,1257255.0,53397.0,0.4051814017869982,0.2238313174701554,37.0,1.0,0,0.23343073
0,1,0,1,0,117000.0,545040.0,25537.5,0.3384738538449424,0.8633633824101478,45.0,3.0,0,0.057855394
0,0,0,1,0,112500.0,521280.0,25209.0,0.5172758608137266,0.6785676886853644,54.0,14.0,0,0.021432955
0,0,1,1,0,225000.0,675000.0,36747.0,0.7094216150952087,0.7850520263728172,26.0,1.0,0,0.026027145
0,1,1,1,0,112500.0,130500.0,8851.5,0.6313812269927694,0.6496203111237195,36.0,1.0,0,0.040989503
0,0,1,1,1,99000.0,175500.0,19975.5,0.6331404156503074,0.8128226070575616,36.0,18.0,0,0.0058119143
0,1,1,0,0,225000.0,765000.0,34699.5,0.1966080402110548,0.5549467685334323,26.0,1.0,0,0.11934118
0,0,0,1,1,135000.0,540000.0,29425.5,0.6871068831929256,0.4848514754962666,31.0,1.0,0,0.059237204
0,1,0,1,1,225000.0,808650.0,26217.0,0.7573236649416203,0.5814837058057234,43.0,12.0,0,0.02820509
0,0,1,0,0,108000.0,247275.0,16357.5,0.6521897919903717,0.6940926425266661,52.0,34.0,0,0.008230752
0,0,0,0,1,135000.0,854901.0,28381.5,0.5978069304289388,0.8128226070575616,39.0,8.0,0,0.059122976
0,0,0,1,1,180000.0,537471.0,58014.0,0.640237076335709,0.1229554179088549,33.0,8.0,0,0.21639526
0,0,1,1,0,247500.0,254700.0,18531.0,0.5758660297877313,0.3360615207658242,43.0,1.0,0,0.058993436
0,0,0,1,1,121500.0,481495.5,33642.0,0.6609466119568687,0.2837118826350007,32.0,11.0,0,0.07852508
0,0,1,0,0,202500.0,545040.0,17842.5,0.6908929456409371,0.2301588968634147,41.0,10.0,0,0.060761385
0,1,1,1,1,495000.0,1546020.0,45333.0,0.7775537727990663,0.7610263695502636,45.0,22.0,0,0.010795571
0,0,0,1,1,202500.0,509922.0,28602.0,0.6333587965919695,0.2896112383820055,37.0,1.0,0,0.11898878
0,1,1,1,1,135000.0,81000.0,9742.5,0.612493420229001,0.5585066276769286,42.0,12.0,0,0.0270293
0,0,1,1,0,270000.0,835380.0,36927.0,0.3987263050668468,0.4471785780453068,58.0,6.0,0,0.06447663
0,1,1,1,2,90000.0,269550.0,14620.5,0.6786781871224001,0.445396241560834,39.0,17.0,0,0.035139825
0,0,0,0,1,256500.0,993082.5,42075.0,0.5580111021369484,0.445396241560834,44.0,25.0,0,0.037288114
0,0,1,1,0,157500.0,202500.0,13311.0,0.1490525372157883,0.511891801533151,22.0,4.0,0,0.073849194
0,0,1,0,1,121500.0,816660.0,26473.5,0.4201102968604811,0.1528662291550415,31.0,6.0,0,0.14121048
1,0,0,1,0,144000.0,450000.0,22500.0,0.642836971947398,0.3825018041447388,56.0,1.0,0,0.029847544
1,0,0,1,1,157500.0,270000.0,13500.0,0.109738022762568,0.7091891096653581,50.0,2.0,0,0.055391744
0,0,0,0,0,90000.0,339241.5,12919.5,0.2250085514693471,0.6279908192952864,50.0,14.0,0,0.08388177
0,0,0,0,1,103500.0,521280.0,41062.5,0.6607456648576654,0.4543210601605785,37.0,3.0,0,0.104048714
1,1,1,0,0,225000.0,675000.0,33750.0,0.6758725324204472,0.4830501881366946,58.0,2.0,0,0.012760665
0,0,0,1,0,103500.0,90000.0,9031.5,0.4861960140019981,0.6817058776720116,53.0,35.0,0,0.004208418
0,0,0,0,0,157500.0,770292.0,30676.5,0.3505916383164755,0.6722428897082422,55.0,6.0,0,0.051822595
0,0,1,1,0,157500.0,2156400.0,57015.0,0.7160610683410145,0.6212263380626669,42.0,1.0,0,0.01178109
0,0,0,0,1,157500.0,808650.0,21460.5,0.7234139318530026,0.3876253444214701,48.0,5.0,0,0.023403192
1,0,0,0,0,202500.0,202500.0,10125.0,0.6797406912595289,0.6212263380626669,41.0,6.0,0,0.0344857
0,1,0,0,0,225000.0,481495.5,36130.5,0.4204672696032909,0.7062051096536562,25.0,5.0,0,0.035095554
0,0,1,1,0,112500.0,916470.0,26797.5,0.6208466532802203,0.5478104658520093,42.0,1.0,0,0.050422095
0,0,1,1,0,148500.0,1113840.0,44302.5,0.5377064072423944,0.6722428897082422,60.0,2.0,0,0.0218237
1,0,1,1,0,585000.0,450000.0,22500.0,0.5459902535195915,0.237916079507114,49.0,8.0,0,0.08734649
0,0,0,1,1,90000.0,675000.0,24376.5,0.5749577990155894,0.6413682574954046,41.0,5.0,0,0.052201405
0,1,1,1,0,261000.0,450000.0,21888.0,0.4554882977816842,0.7076993447402619,30.0,3.0,0,0.10096126
0,0,0,1,2,157500.0,653328.0,21204.0,0.6895276348864173,0.746300213050371,42.0,1.0,1,0.036357608
0,0,0,1,0,83250.0,254700.0,20119.5,0.4487769994814657,0.470456116119975,29.0,5.0,0,0.14019503
0,1,1,1,0,157500.0,1120500.0,32760.0,0.3235657425803479,0.3556387169923543,57.0,7.0,0,0.09126591
0,0,0,0,0,202500.0,1739470.5,60592.5,0.6258575412536524,0.3360615207658242,46.0,10.0,0,0.018400343
0,1,1,0,0,720000.0,2315916.0,63684.0,0.6931533167730641,0.2032521136204725,39.0,8.0,0,0.035272777
0,0,1,1,1,261000.0,436032.0,16564.5,0.6074679642874528,0.2985949897873972,27.0,2.0,0,0.053070944
0,0,0,1,0,202500.0,663093.0,24489.0,0.3278688966736389,0.237916079507114,54.0,1.0,0,0.30035865
1,0,0,0,2,112500.0,337500.0,16875.0,0.5544972181158986,0.5656079814115492,41.0,3.0,0,0.029120909
0,0,0,1,0,247500.0,254700.0,24939.0,0.6630945706959113,0.2955826421513093,50.0,22.0,0,0.04331913
0,0,0,1,0,180000.0,473760.0,43969.5,0.695422973393018,0.6178261467332483,54.0,3.0,0,0.021723142
0,0,0,0,1,99000.0,247275.0,22680.0,0.5976965136450507,0.6956219298394389,43.0,5.0,0,0.03219134
0,0,0,1,1,157500.0,1350000.0,53541.0,0.6832720434839605,0.6577838002083306,29.0,0.0,0,0.025497882
0,1,1,1,0,202500.0,173092.5,13522.5,0.7128177070617179,0.3572932680336494,27.0,1.0,0,0.041980058
0,0,0,1,0,67500.0,225000.0,23184.0,0.6953303300845306,0.4794489811780563,43.0,23.0,0,0.05319279
0,0,0,1,0,103500.0,445500.0,19750.5,0.706147150545793,0.5620604831738043,59.0,8.0,0,0.040425964
0,0,0,1,1,135000.0,269550.0,21294.0,0.7290268012405808,0.1124743496556148,30.0,2.0,0,0.10416152
0,1,0,0,0,90000.0,684000.0,25479.0,0.2858978721410488,0.3360615207658242,27.0,4.0,0,0.1400921
0,1,0,0,0,180000.0,314100.0,21375.0,0.6811101391779583,0.6263042766749393,41.0,4.0,0,0.05320545
0,0,0,1,1,130500.0,628114.5,22689.0,0.6585953579525093,0.6041125998015721,29.0,8.0,0,0.030305363
1,0,0,1,0,450000.0,1350000.0,67500.0,0.7301140333682831,0.7662336700704004,45.0,15.0,0,0.003044257
0,0,0,1,0,360000.0,1067940.0,31356.0,0.7237201052113367,0.4471785780453068,45.0,3.0,0,0.034471225
0,0,0,0,2,247500.0,494550.0,35172.0,0.5878680467567513,0.5709165417729987,44.0,7.0,0,0.044995457
0,0,0,1,3,67500.0,450000.0,30204.0,0.5924748083425909,0.6313545365850379,36.0,1.0,0,0.22784045
0,0,0,1,0,112500.0,584766.0,24772.5,0.6270140549131358,0.4170996682522097,53.0,2.0,0,0.07383245
0,0,0,1,0,112500.0,1006920.0,51543.0,0.4115105732385462,0.2940831009471255,52.0,2.0,0,0.11168061
0,0,0,1,0,157500.0,1374480.0,45553.5,0.5258263607896939,0.4031416766587513,48.0,5.0,0,0.1131408
0,0,1,1,1,405000.0,770292.0,53739.0,0.6822489628079803,0.5691487713619409,41.0,15.0,0,0.014950722
0,1,1,1,0,202500.0,900000.0,46084.5,0.6104413232793111,0.4471785780453068,39.0,4.0,0,0.07918899
0,0,0,1,0,202500.0,1288350.0,37800.0,0.4756442873219801,0.4884551844437485,54.0,14.0,0,0.08967602
0,1,1,1,0,292500.0,483930.0,38362.5,0.3605827703387404,0.524496446363472,28.0,8.0,0,0.0476554
0,0,0,1,0,90000.0,801000.0,35410.5,0.7447069652514268,0.5726825047161584,56.0,6.0,0,0.030022908
0,1,0,1,0,180000.0,675000.0,21906.0,0.673034933098861,0.2250868621163805,37.0,1.0,0,0.20407546
0,1,1,0,0,180000.0,267322.5,20817.0,0.4140336105193877,0.5832379256761245,36.0,4.0,0,0.059355304
0,0,1,0,0,157500.0,497520.0,25402.5,0.5458709967285931,0.7421816117614419,64.0,1.0,0,0.030532235
0,1,0,1,2,67500.0,314100.0,13963.5,0.3152659934376332,0.5028782772082183,49.0,3.0,0,0.15844215
0,0,0,1,2,135000.0,743031.0,39717.0,0.6810911403986215,0.5797274227921155,30.0,1.0,0,0.053712547
1,0,1,1,0,180000.0,360000.0,18000.0,0.5669334580769999,0.5334816299804352,48.0,15.0,1,0.016442616
1,0,0,1,1,108000.0,270000.0,13500.0,0.6638025610788935,0.2807895743848605,29.0,7.0,0,0.073354885
0,0,1,0,1,225000.0,878733.0,23310.0,0.7328671469800313,0.5082869913916046,35.0,5.0,0,0.0057675727
0,0,0,1,0,112500.0,566055.0,16681.5,0.5625472914549025,0.3876253444214701,41.0,6.0,0,0.044229854
0,0,0,1,1,130500.0,339948.0,26437.5,0.5737549513359892,0.3344541255096772,39.0,7.0,0,0.09807505
0,0,1,1,2,225000.0,450000.0,21109.5,0.3203197171248779,0.1777040724853336,35.0,1.0,0,0.1924277
0,1,1,0,1,540000.0,1125000.0,57150.0,0.7384716075025171,0.3606125659189888,36.0,2.0,0,0.021687426
0,0,0,1,0,135000.0,521280.0,44595.0,0.4605963751400596,0.6006575372857061,43.0,10.0,0,0.055007394
0,0,0,1,0,72000.0,889515.0,26136.0,0.4213787256233688,0.4014074137749511,54.0,0.0,0,0.04730026
0,1,1,0,0,225000.0,314100.0,16573.5,0.4322919113466593,0.0839170036575357,27.0,3.0,0,0.23194762
0,1,1,1,2,270000.0,225000.0,24363.0,0.6440610977338163,0.3927738606031339,40.0,9.0,0,0.03147652
0,0,0,0,0,315000.0,320922.0,33012.0,0.4681076366310276,0.2539628093363117,43.0,19.0,0,0.070431896
0,0,1,1,1,135000.0,254700.0,27558.0,0.6579263483757197,0.3556387169923543,29.0,1.0,0,0.04550276
0,1,1,1,2,202500.0,339241.5,16627.5,0.5603989756047181,0.656158373001177,32.0,14.0,0,0.034822144
0,1,1,0,0,540000.0,701730.0,66757.5,0.5702269698550578,0.8061492814355136,42.0,19.0,0,0.0037215727
0,1,0,0,0,126000.0,900000.0,29745.0,0.4887693023431124,0.6195277080511546,28.0,3.0,0,0.053056646
0,0,1,0,0,121500.0,894906.0,26293.5,0.0042999376955641,0.2636468134452008,28.0,4.0,0,0.25204602
0,1,1,1,0,247500.0,521280.0,31630.5,0.6366380142288596,0.0576392903477425,30.0,7.0,0,0.30612686
0,0,0,1,3,81000.0,101880.0,12087.0,0.1214408847049011,0.2392262794694045,26.0,4.0,1,0.1788567
0,1,1,0,0,135000.0,445500.0,20772.0,0.7007506959442794,0.4974688893052743,29.0,1.0,0,0.056775868
0,1,0,0,3,135000.0,364896.0,19926.0,0.1835011088159125,0.6545292802242897,31.0,3.0,1,0.13025463
0,0,0,1,0,270000.0,1762110.0,48586.5,0.7812533207378415,0.7662336700704004,46.0,2.0,0,0.006373691
0,0,0,1,0,135000.0,545040.0,20677.5,0.0819928534246373,0.2188590822283744,53.0,33.0,0,0.14049093
1,0,0,1,1,112500.0,270000.0,13500.0,0.1179275585007437,0.5549467685334323,37.0,1.0,0,0.11236064
0,0,0,0,0,99000.0,675000.0,18693.0,0.618769995171891,0.190705947811054,31.0,6.0,0,0.12321443
0,0,0,0,0,90000.0,555273.0,18040.5,0.4955956796044528,0.7544061731797895,49.0,7.0,0,0.025319088
0,1,0,0,1,247500.0,900000.0,26446.5,0.6475824160839746,0.4830501881366946,36.0,8.0,0,0.05686752
0,1,1,1,0,112500.0,276277.5,10368.0,0.3613393934414844,0.4740512892789932,29.0,3.0,0,0.07302713
0,0,0,0,0,112500.0,296280.0,16069.5,0.6213869951587355,0.5226973172821112,53.0,8.0,0,0.032099217
